stkcd,shortname,aisoftinvest,aihardinvest,aiinvesttotal,aiinvestlevel,year,AI_Intensity,AI_Amount,AI_Dummy,first_ai_year,Treat,Post,IV1,IV2,AI_Intensity_lag1,AI_Amount_lag1,AI_Dummy_lag1
300466,赛摩智能,2418977.19,2590715.85,5009693.04,0.0034,2022,5009693.04,15.426885401335928,1,2019,1,1,127032671.78248058,,5844470.62,15.581006750170795,1.0
300468,四方精创,2148887.25,16908318.08,19057205.33,0.0162,2017,19057205.33,16.762955873044607,1,2017,1,1,122727009.01785138,,,,
300468,四方精创,7027630.26,17570656.68,24598286.94,0.0199,2018,24598286.94,17.018187402545724,1,2017,1,1,135578842.30059227,,19057205.33,16.762955873044607,1.0
300468,四方精创,10125574.53,19744504.94,29870079.47,0.0249,2019,29870079.47,17.21236788419603,1,2017,1,1,142788275.93914923,,24598286.94,17.018187402545724,1.0
300468,四方精创,9550105.07,24526942.88,34077047.95,0.0272,2020,34077047.95,17.344134664333374,1,2017,1,1,142510111.68382886,,29870079.47,17.21236788419603,1.0
300468,四方精创,9108485.32,22207233.29,31315718.61,0.0241,2021,31315718.61,17.259630753399797,1,2017,1,1,136327382.172662,,34077047.95,17.344134664333374,1.0
300468,四方精创,7531743.95,19848354.24,27380098.19,0.0159,2022,27380098.19,17.12532700053533,1,2017,1,1,127032671.78248058,,31315718.61,17.259630753399797,1.0
300468,四方精创,6358709.55,17297562.27,23656271.82,0.0135,2023,23656271.82,16.979138873251465,1,2017,1,1,136101505.17990837,,27380098.19,17.12532700053533,1.0
300469,信息发展,1626803.36,9435707.11,11062510.47,0.0161,2015,11062510.47,16.219072605133942,1,2015,1,1,140522083.91206482,,,,
300469,信息发展,1741467.33,19079273.82,20820741.15,0.0242,2016,20820741.15,16.85146026652924,1,2015,1,1,127443425.31747851,,11062510.47,16.219072605133942,1.0
300469,信息发展,2255961.95,18391096.15,20647058.1,0.017,2017,20647058.1,16.843083450764237,1,2015,1,1,122727009.01785138,,20820741.15,16.85146026652924,1.0
300469,信息发展,1649147.1,11692791.81,13341938.91,0.0097,2018,13341938.91,16.40642300841894,1,2015,1,1,135578842.30059227,,20647058.1,16.843083450764237,1.0
300469,信息发展,5939675.29,7328699.07,13268374.36,0.0101,2019,13268374.36,16.400893969272964,1,2015,1,1,142788275.93914923,,13341938.91,16.40642300841894,1.0
300469,信息发展,4423297.58,5115248.18,9538545.76,0.0092,2020,9538545.76,16.07085170058399,1,2015,1,1,142510111.68382886,,13268374.36,16.400893969272964,1.0
300469,信息发展,2895039.18,3038714.57,5933753.75,0.0061,2021,5933753.75,15.596167749352928,1,2015,1,1,136327382.172662,,9538545.76,16.07085170058399,1.0
300469,信息发展,3018209.5,2515752.48,5533961.98,0.0058,2022,5533961.98,15.526414749751158,1,2015,1,1,127032671.78248058,,5933753.75,15.596167749352928,1.0
300469,信息发展,2595624.25,2077113.31,4672737.56,0.0035,2023,4672737.56,15.357255873188308,1,2015,1,1,136101505.17990837,,5533961.98,15.526414749751158,1.0
300473,德尔股份,4020469.07,1626402.37,5646871.44,0.003,2015,5646871.44,15.546612399414537,1,2015,1,1,140522083.91206482,,,,
300473,德尔股份,4677735.66,1519988.67,6197724.33,0.0032,2016,6197724.33,15.639692900439494,1,2015,1,1,127443425.31747851,,5646871.44,15.546612399414537,1.0
300473,德尔股份,32188889.92,2782406.43,34971296.35,0.0082,2017,34971296.35,17.37003820729336,1,2015,1,1,122727009.01785138,,6197724.33,15.639692900439494,1.0
300473,德尔股份,28568072.22,3643220.59,32211292.81,0.0068,2018,32211292.81,17.287827688460933,1,2015,1,1,135578842.30059227,,34971296.35,17.37003820729336,1.0
300473,德尔股份,38715764.89,3715717.17,42431482.06,0.0086,2019,42431482.06,17.563401169666886,1,2015,1,1,142788275.93914923,,32211292.81,17.287827688460933,1.0
300473,德尔股份,39277980.75,8477025.4,47755006.15,0.0104,2020,47755006.15,17.681594481173505,1,2015,1,1,142510111.68382886,,42431482.06,17.563401169666886,1.0
300473,德尔股份,28819195.68,8057121.23,36876316.91,0.0079,2021,36876316.91,17.423080111917805,1,2015,1,1,136327382.172662,,47755006.15,17.681594481173505,1.0
300473,德尔股份,30537540.29,7919604.57,38457144.86,0.0091,2022,38457144.86,17.46505508476274,1,2015,1,1,127032671.78248058,,36876316.91,17.423080111917805,1.0
300473,德尔股份,21430357.18,6362816.3,27793173.48,0.0067,2023,27793173.48,17.140301026213173,1,2015,1,1,136101505.17990837,,38457144.86,17.46505508476274,1.0
300474,景嘉微,3074314.32,8468454.71,11542769.03,0.0122,2016,11542769.03,16.261569827501592,1,2016,1,1,127443425.31747851,,,,
300474,景嘉微,5001419.09,12866361.07,17867780.16,0.0154,2017,17867780.16,16.69850971378568,1,2016,1,1,122727009.01785138,,11542769.03,16.261569827501592,1.0
300474,景嘉微,7977499.58,29282298.39,37259797.97,0.0155,2018,37259797.97,17.433425527793048,1,2016,1,1,135578842.30059227,,17867780.16,16.69850971378568,1.0
300474,景嘉微,17911097.36,41518091.49,59429188.85,0.0229,2019,59429188.85,17.900296075245887,1,2016,1,1,142788275.93914923,,37259797.97,17.433425527793048,1.0
300474,景嘉微,113997288.3,54787739.46,168785027.8,0.0555,2020,168785027.8,18.94413644424964,1,2016,1,1,142510111.68382886,,59429188.85,17.900296075245887,1.0
300474,景嘉微,112615192.5,114858704.1,227473896.7,0.0684,2021,227473896.7,19.242546054388058,1,2016,1,1,136327382.172662,,168785027.8,18.94413644424964,1.0
300474,景嘉微,130093880.2,143243179.0,273337059.3,0.0692,2022,273337059.3,19.426216244705408,1,2016,1,1,127032671.78248058,,227473896.7,19.242546054388058,1.0
300474,景嘉微,133122524.9,136505442.0,269627966.9,0.0643,2023,269627966.9,19.412553670123444,1,2016,1,1,136101505.17990837,,273337059.3,19.426216244705408,1.0
300476,胜宏科技,3309369.59,12060296.8,15369666.39,0.0078,2015,15369666.39,16.547906475072427,1,2015,1,1,140522083.91206482,,,,
300476,胜宏科技,3206237.64,18782229.15,21988466.79,0.0093,2016,21988466.79,16.90602868252263,1,2015,1,1,127443425.31747851,,15369666.39,16.547906475072427,1.0
300476,胜宏科技,7405244.44,18772773.94,26178018.38,0.0064,2017,26178018.38,17.080430661649824,1,2015,1,1,122727009.01785138,,21988466.79,16.90602868252263,1.0
300476,胜宏科技,10304332.07,15819548.33,26123880.4,0.0048,2018,26123880.4,17.078360450107684,1,2015,1,1,135578842.30059227,,26178018.38,17.080430661649824,1.0
300476,胜宏科技,8774233.27,27072824.86,35847058.13,0.0051,2019,35847058.13,17.39477208900906,1,2015,1,1,142788275.93914923,,26123880.4,17.078360450107684,1.0
300476,胜宏科技,12537186.56,54792696.45,67329883.01,0.0069,2020,67329883.01,18.025114737810934,1,2015,1,1,142510111.68382886,,35847058.13,17.39477208900906,1.0
300476,胜宏科技,18428695.2,79943441.44,98372136.64,0.0073,2021,98372136.64,18.40426816786176,1,2015,1,1,136327382.172662,,67329883.01,18.025114737810934,1.0
300476,胜宏科技,17806368.03,97220990.68,115027358.7,0.008,2022,115027358.7,18.560680568466108,1,2015,1,1,127032671.78248058,,98372136.64,18.40426816786176,1.0
300476,胜宏科技,31205921.25,134469321.4,165675242.7,0.0095,2023,165675242.7,18.92554006688965,1,2015,1,1,136101505.17990837,,115027358.7,18.560680568466108,1.0
300477,合纵科技,6501779.89,1998981.08,8500760.97,0.0042,2016,8500760.97,15.955666360972216,1,2016,1,1,127443425.31747851,,,,
300477,合纵科技,10906521.99,3021745.98,13928267.97,0.0035,2017,13928267.97,16.44943107170263,1,2016,1,1,122727009.01785138,,8500760.97,15.955666360972216,1.0
300477,合纵科技,9916829.47,3490126.08,13406955.55,0.0029,2018,13406955.55,16.41128427573411,1,2016,1,1,135578842.30059227,,13928267.97,16.44943107170263,1.0
300477,合纵科技,10380702.96,2633158.14,13013861.1,0.0028,2019,13013861.1,16.381525662699996,1,2016,1,1,142788275.93914923,,13406955.55,16.41128427573411,1.0
300477,合纵科技,10287541.58,2702628.14,12990169.72,0.0031,2020,12990169.72,16.379703530977665,1,2016,1,1,142510111.68382886,,13013861.1,16.381525662699996,1.0
300477,合纵科技,14431327.82,3451521.91,17882849.73,0.0035,2021,17882849.73,16.69935275180184,1,2016,1,1,136327382.172662,,12990169.72,16.379703530977665,1.0
300477,合纵科技,15687467.09,4717166.92,20404634.01,0.0028,2022,20404634.01,16.831272639379534,1,2016,1,1,127032671.78248058,,17882849.73,16.69935275180184,1.0
300477,合纵科技,15946997.63,8116618.27,24063615.9,0.0025,2023,24063615.9,16.996211585558434,1,2016,1,1,136101505.17990837,,20404634.01,16.831272639379534,1.0
300479,神思电子,2188058.57,1675360.74,3863419.31,0.0077,2015,3863419.31,15.167063439768,1,2015,1,1,140522083.91206482,,,,
300479,神思电子,7393453.08,3352274.16,10745727.24,0.0211,2016,10745727.24,16.19001886054111,1,2015,1,1,127443425.31747851,,3863419.31,15.167063439768,1.0
300479,神思电子,9430748.38,3135131.22,12565879.6,0.0222,2017,12565879.6,16.346495810069552,1,2015,1,1,122727009.01785138,,10745727.24,16.19001886054111,1.0
300479,神思电子,28322068.74,3382466.89,31704535.63,0.0377,2018,31704535.63,17.271970339964522,1,2015,1,1,135578842.30059227,,12565879.6,16.346495810069552,1.0
300479,神思电子,36005931.81,3735983.87,39741915.68,0.0425,2019,39741915.68,17.49791702442313,1,2015,1,1,142788275.93914923,,31704535.63,17.271970339964522,1.0
300479,神思电子,35623217.23,6189877.28,41813094.51,0.0453,2020,41813094.51,17.54872013814293,1,2015,1,1,142510111.68382886,,39741915.68,17.49791702442313,1.0
300479,神思电子,44710276.56,5130903.03,49841179.59,0.0476,2021,49841179.59,17.724352119763246,1,2015,1,1,136327382.172662,,41813094.51,17.54872013814293,1.0
300479,神思电子,34002928.54,6616756.78,40619685.32,0.0476,2022,40619685.32,17.519763391782412,1,2015,1,1,127032671.78248058,,49841179.59,17.724352119763246,1.0
300479,神思电子,25510825.62,9929797.47,35440623.09,0.0266,2023,35440623.09,17.383369293309084,1,2015,1,1,136101505.17990837,,40619685.32,17.519763391782412,1.0
300480,光力科技,754232.85,3976914.66,4731147.51,0.0094,2015,4731147.51,15.369678544947067,1,2015,1,1,140522083.91206482,,,,
300480,光力科技,243404.07,6656548.98,6899953.05,0.0092,2017,6899953.05,15.747025310125023,1,2015,1,1,122727009.01785138,,4731147.51,15.369678544947067,1.0
300480,光力科技,107558.15,8490098.36,8597656.51,0.0106,2018,8597656.51,15.96700034156273,1,2015,1,1,135578842.30059227,,6899953.05,15.747025310125023,1.0
300480,光力科技,243655.37,8316169.55,8559824.92,0.0095,2019,8559824.92,15.96259041146254,1,2015,1,1,142788275.93914923,,8597656.51,15.96700034156273,1.0
300480,光力科技,984224.5,8212303.12,9196527.62,0.0098,2020,9196527.62,16.034336646901647,1,2015,1,1,142510111.68382886,,8559824.92,15.96259041146254,1.0
300480,光力科技,1981223.52,7677339.66,9658563.18,0.0056,2021,9658563.18,16.083355559530567,1,2015,1,1,136327382.172662,,9196527.62,16.034336646901647,1.0
300480,光力科技,2052850.49,10800556.69,12853407.18,0.0072,2022,12853407.18,16.369119562154335,1,2015,1,1,127032671.78248058,,9658563.18,16.083355559530567,1.0
300480,光力科技,1616108.08,21875675.46,23491783.54,0.0113,2023,23491783.54,16.972161323949592,1,2015,1,1,136101505.17990837,,12853407.18,16.369119562154335,1.0
300485,赛升药业,1000209.38,683988.61,1684197.99,0.0007,2017,1684197.99,14.3368006318866,1,2017,1,1,122727009.01785138,,,,
300485,赛升药业,1122504.94,791900.6,1914405.54,0.0007,2018,1914405.54,14.464918231784424,1,2017,1,1,135578842.30059227,,1684197.99,14.3368006318866,1.0
300485,赛升药业,978786.7,718608.09,1697394.79,0.0006,2019,1697394.79,14.344605746250705,1,2017,1,1,142788275.93914923,,1914405.54,14.464918231784424,1.0
300485,赛升药业,835068.46,12446992.14,13282060.6,0.0044,2020,13282060.6,16.401924930927787,1,2017,1,1,142510111.68382886,,1697394.79,14.344605746250705,1.0
300485,赛升药业,691350.22,10105967.78,10797318.0,0.0032,2021,10797318.0,16.194808420536873,1,2017,1,1,136327382.172662,,13282060.6,16.401924930927787,1.0
300485,赛升药业,99117.75,7791354.94,7890472.69,0.0022,2022,7890472.69,15.88116672777531,1,2017,1,1,127032671.78248058,,10797318.0,16.194808420536873,1.0
300485,赛升药业,344880.83,5721496.01,6066376.84,0.0017,2023,6066376.84,15.618272253454371,1,2017,1,1,136101505.17990837,,7890472.69,15.88116672777531,1.0
300489,光智科技,549115.77,36778557.09,37327672.86,0.0149,2021,37327672.86,17.43524553606416,1,2021,1,1,136327382.172662,,,,
300489,光智科技,2042873.59,164010552.1,166053425.7,0.0565,2022,166053425.7,18.927820142129352,1,2021,1,1,127032671.78248058,,37327672.86,17.43524553606416,1.0
300489,光智科技,2595161.56,193721383.8,196316545.3,0.0588,2023,196316545.3,19.095238946575716,1,2021,1,1,136101505.17990837,,166053425.7,18.927820142129352,1.0
300489,光智科技,2440757.78,207482633.8,209923391.6,0.0516,2024,209923391.6,19.162253224984223,1,2021,1,1,392510522.886506,,196316545.3,19.095238946575716,1.0
300490,华自科技,1021760.37,5659429.66,6681190.03,0.0073,2016,6681190.03,15.714806827523837,1,2016,1,1,127443425.31747851,,,,
300491,通合科技,653515.59,2646690.66,3300206.25,0.0063,2015,3300206.25,15.009495827494984,1,2015,1,1,140522083.91206482,,,,
300492,山鼎设计,1635431.4,1041252.54,2676683.94,0.0066,2015,2676683.94,14.80008962413066,1,2015,1,1,140522083.91206482,,,,
300492,山鼎设计,1249969.71,1397067.78,2647037.49,0.0077,2016,2647037.49,14.78895202209332,1,2015,1,1,127443425.31747851,,2676683.94,14.80008962413066,1.0
300492,山鼎设计,2089863.55,1746054.63,3835918.18,0.0095,2018,3835918.18,15.159919645941827,1,2015,1,1,135578842.30059227,,2647037.49,14.78895202209332,1.0
300492,山鼎设计,1001496.4,1143424.98,2144921.38,0.0058,2019,2144921.38,14.578613923209321,1,2015,1,1,142788275.93914923,,3835918.18,15.159919645941827,1.0
300492,华图山鼎,567867.08,675961.75,1243828.83,0.0039,2020,1243828.83,14.033705750319799,1,2015,1,1,142510111.68382886,,2144921.38,14.578613923209321,1.0
300492,华图山鼎,515184.46,598520.91,1113705.37,0.0034,2021,1113705.37,13.923204083037996,1,2015,1,1,136327382.172662,,1243828.83,14.033705750319799,1.0
300492,华图山鼎,341040.81,538095.01,879135.82,0.0025,2022,879135.82,13.686695818706909,1,2015,1,1,127032671.78248058,,1113705.37,13.923204083037996,1.0
300492,华图山鼎,160490.98,1412896.57,1573387.55,0.0015,2023,1573387.55,14.268742163616784,1,2015,1,1,136101505.17990837,,879135.82,13.686695818706909,1.0
300493,润欣科技,1255342.88,1273286.57,2528629.45,0.0039,2015,2528629.45,14.743188390024239,1,2015,1,1,140522083.91206482,,,,
300493,润欣科技,836790.24,2022155.42,2858945.66,0.0029,2016,2858945.66,14.865963814257375,1,2015,1,1,127443425.31747851,,2528629.45,14.743188390024239,1.0
300493,润欣科技,905446.66,2378148.29,3283594.95,0.003,2017,3283594.95,15.004449706053125,1,2015,1,1,122727009.01785138,,2858945.66,14.865963814257375,1.0
300493,润欣科技,1246827.17,2282222.74,3529049.91,0.0029,2018,3529049.91,15.076539528736406,1,2015,1,1,135578842.30059227,,3283594.95,15.004449706053125,1.0
300493,润欣科技,1091471.12,1267864.23,2359335.35,0.0024,2019,2359335.35,14.673890929828396,1,2015,1,1,142788275.93914923,,3529049.91,15.076539528736406,1.0
300493,润欣科技,814858.65,1123331.95,1938190.6,0.0018,2020,1938190.6,14.477265931355127,1,2015,1,1,142510111.68382886,,2359335.35,14.673890929828396,1.0
300493,润欣科技,480262.59,2007041.4,2487303.99,0.0019,2021,2487303.99,14.72671034896186,1,2015,1,1,136327382.172662,,1938190.6,14.477265931355127,1.0
300493,润欣科技,617097.3,2095711.75,2712809.05,0.0017,2022,2712809.05,14.813495574446096,1,2015,1,1,127032671.78248058,,2487303.99,14.72671034896186,1.0
300493,润欣科技,364563.86,1543192.31,1907756.17,0.0012,2023,1907756.17,14.4614388534989,1,2015,1,1,136101505.17990837,,2712809.05,14.813495574446096,1.0
300494,盛天网络,1082890.06,5225929.91,6308819.97,0.0073,2015,6308819.97,15.657459366028457,1,2015,1,1,140522083.91206482,,,,
300494,盛天网络,1246851.22,4374273.71,5621124.93,0.0059,2016,5621124.93,15.542042545220182,1,2015,1,1,127443425.31747851,,6308819.97,15.657459366028457,1.0
300494,盛天网络,1547998.05,3750329.84,5298327.89,0.0052,2017,5298327.89,15.482902025030079,1,2015,1,1,122727009.01785138,,5621124.93,15.542042545220182,1.0
300494,盛天网络,2181940.21,6342340.24,8524280.45,0.0076,2018,8524280.45,15.958429290191443,1,2015,1,1,135578842.30059227,,5298327.89,15.482902025030079,1.0
300494,盛天网络,57879696.77,8571556.18,66451252.95,0.0432,2019,66451252.95,18.011979213524864,1,2015,1,1,142788275.93914923,,8524280.45,15.958429290191443,1.0
300494,盛天网络,34730052.06,8252374.15,42982426.21,0.028,2020,42982426.21,17.5763019205948,1,2015,1,1,142510111.68382886,,66451252.95,18.011979213524864,1.0
300494,盛天网络,39490048.42,11531443.52,51021491.94,0.0268,2021,51021491.94,17.747757532107915,1,2015,1,1,136327382.172662,,42982426.21,17.5763019205948,1.0
300494,盛天网络,24602567.98,11442530.66,36045098.64,0.0175,2022,36045098.64,17.40028148013937,1,2015,1,1,127032671.78248058,,51021491.94,17.747757532107915,1.0
300494,盛天网络,5435792.54,7715296.1,13151088.64,0.0066,2023,13151088.64,16.392015175512565,1,2015,1,1,136101505.17990837,,36045098.64,17.40028148013937,1.0
300495,美尚生态,38976.45,1718820.92,1757797.37,0.001,2015,1757797.37,14.37957265781677,1,2015,1,1,140522083.91206482,,,,
300495,美尚生态,330351.62,3532406.02,3862757.64,0.0011,2016,3862757.64,15.166892159758593,1,2015,1,1,127443425.31747851,,1757797.37,14.37957265781677,1.0
300495,美尚生态,374667.64,3545705.87,3920373.51,0.0007,2017,3920373.51,15.181697745468462,1,2015,1,1,122727009.01785138,,3862757.64,15.166892159758593,1.0
300495,美尚生态,223957.46,4191181.23,4415138.69,0.0007,2018,4415138.69,15.300550031383768,1,2015,1,1,135578842.30059227,,3920373.51,15.181697745468462,1.0
300495,美尚生态,1024114.82,3487591.62,4511706.44,0.0006,2019,4511706.44,15.322186229632269,1,2015,1,1,142788275.93914923,,4415138.69,15.300550031383768,1.0
300497,富祥股份,346058.09,13484138.25,13830196.34,0.0099,2016,13830196.34,16.442364972519616,1,2016,1,1,127443425.31747851,,,,
300497,富祥股份,961639.14,17741881.2,18703520.34,0.0105,2017,18703520.34,16.74422237104916,1,2016,1,1,122727009.01785138,,13830196.34,16.442364972519616,1.0
300497,富祥股份,952486.21,35274147.91,36226634.12,0.0165,2018,36226634.12,17.405305183040536,1,2016,1,1,135578842.30059227,,18703520.34,16.74422237104916,1.0
300497,富祥股份,731438.52,36163816.84,36895255.36,0.0142,2019,36895255.36,17.42359354681745,1,2016,1,1,142788275.93914923,,36226634.12,17.405305183040536,1.0
300497,富祥药业,548315.21,37987178.25,38535493.46,0.0095,2020,38535493.46,17.467090308563836,1,2016,1,1,142510111.68382886,,36895255.36,17.42359354681745,1.0
300497,富祥药业,1536959.68,36524700.96,38061660.64,0.0081,2021,38061660.64,17.454718077313327,1,2016,1,1,136327382.172662,,38535493.46,17.467090308563836,1.0
300497,富祥药业,1108517.44,34489113.7,35597631.14,0.007,2022,35597631.14,17.38778968068883,1,2016,1,1,127032671.78248058,,38061660.64,17.454718077313327,1.0
